size,rerun,setup,run
1104.6510569032907,57,627.6697022711503,95.81668286881145
1104.6510569032907,58,616.7630906993707,86.42367144211946
1104.6510569032907,59,671.8139591342198,87.29996626295964
1104.6510569032907,60,647.8787989451549,97.29407248411228
1104.6510569032907,61,587.0994246980365,83.14661849641543
1104.6510569032907,62,598.5419521106605,92.11958777758072
1104.6510569032907,63,749.702808705594,111.93036862393072
1104.6510569032907,64,703.3822990023388,99.43411479451126
1104.6510569032907,65,650.5837255202277,81.4338604375005
1104.6510569032907,66,622.9985439286551,91.89870354588133
1104.6510569032907,67,585.2599297848678,84.63487127065228
1104.6510569032907,68,601.0549628778634,92.53600887012874
1104.6510569032907,69,601.5474260829637,91.44607192354651
1104.6510569032907,70,590.3076776371456,82.33550262919144
1104.6510569032907,71,597.4121835813129,93.14072471756805
1104.6510569032907,72,595.7392571051633,84.85575550235167
1104.6510569032907,73,727.6107644826766,98.09794624537889
1104.6510569032907,74,596.2606887340932,90.89205081780871
1104.6510569032907,75,664.4704636934598,93.1805563003335
1104.6510569032907,76,600.4792154542536,83.6716711783238
1104.6510569032907,77,683.7634339638587,102.18249400532824
1104.6510569032907,78,683.0211181032297,95.6247670609415
1104.6510569032907,79,663.2212004158157,83.22266060896767
1104.6510569032907,80,654.9362312005993,97.52219882176902
1104.6510569032907,81,640.4194298090772,88.40800847443526
1104.6510569032907,82,618.0232171359509,82.16169208621487
1104.6510569032907,83,655.4142101937848,98.76421999345574
1104.6510569032907,84,618.1861645199914,86.5685135612666
1104.6510569032907,85,610.0532795298794,89.99040862611777
1104.6510569032907,86,607.3085213720411,91.0948297846147
1104.6510569032907,87,590.5611513456531,83.75133434385474
1104.6510569032907,88,622.976817610783,92.9125983799113
1104.6510569032907,89,607.6344161401222,90.28371391739073
1104.6510569032907,90,628.3685654960352,83.19369218513825
1104.6510569032907,91,613.5657009191976,91.57280877780026
1104.6510569032907,92,596.9921414357862,82.03133417898245
1104.6510569032907,93,598.0350046936455,83.7223659200253
1104.6510569032907,94,603.5860789099597,90.33078760611355
1104.6510569032907,95,590.9920566501158,83.23714482088239
1104.6510569032907,96,595.6559728866538,90.83773502312853
1104.6510569032907,97,596.2570676811144,89.72245070569555
1104.6510569032907,98,586.7735299299554,83.73322907896134
1104.6510569032907,99,606.7400160543887,91.06586136078528
1104.6510569032907,100,584.9159297518934,82.37895526493558
1104.6510569032907,101,641.683177298636,83.5051027413046
1104.6510569032907,102,596.6988361445132,92.22459831396239
1104.6510569032907,103,591.4157198486213,83.48337642343252
1104.6510569032907,104,601.2939523744562,89.38931383165713
1104.6510569032907,105,611.6936165292208,90.91739818865946
1104.6510569032907,106,596.8762677404684,83.26249219173313
1104.6510569032907,107,601.8841840099808,88.98013484506647
1104.6510569032907,108,591.756098828617,83.08868164875656
1104.6510569032907,109,604.3356368765461,82.95832374152414
1104.6510569032907,110,607.4931950739538,92.26442989672785
1104.6510569032907,111,593.0053621062611,83.19369218513825
1104.6510569032907,112,614.7244378723747,92.83293521438037
1104.6510569032907,113,598.8171521370401,88.83529272591933
1104.6510569032907,114,597.0971519721678,83.19007113215956
1104.6510569032907,115,601.4894892353049,93.29642999565122
1104.6510569032907,116,590.0940355114036,81.44472359643653
1104.6510569032907,117,600.0591733087268,83.8237554034283
1104.6510569032907,118,605.9578686109941,90.64581921525857
1104.6510569032907,119,593.6028358477431,82.52379738408273
1104.6510569032907,120,606.35256338567,90.0338612618619
1104.6510569032907,121,598.4333205213002,91.3808929699303
1104.6510569032907,122,583.8223717523325,82.09289207961999
1104.6510569032907,123,628.089744416677,91.57280877780026
1191.6542553882393,0,586.1666644008476,84.5647968312492
1191.6542553882393,1,578.6712017197783,84.22912899958465
1191.6542553882393,2,569.6048135865188,92.405997378933
1191.6542553882393,3,564.0193008676208,84.99445165577981
1191.6542553882393,4,572.5620471834835,93.11089982542855
1191.6542553882393,5,573.4515669373945,89.98583231263162
1191.6542553882393,6,568.685083727758,85.85040462652441
1191.6542553882393,7,571.800081205605,92.97998937107937
1191.6542553882393,8,589.949640863707,92.26501688963388
1191.6542553882393,9,562.8176100302617,83.97737812583624
1191.6542553882393,10,569.621596978102,91.1875231499907
1191.6542553882393,11,563.3278251343918,82.53736312799533
1191.6542553882393,12,586.5191156240953,81.72504697536714
1191.6542553882393,13,573.5153438254108,90.78807843030988
1191.6542553882393,14,557.9974199675588,82.83610749817679
1191.6542553882393,15,569.1550186920883,90.97269573772539
1191.6542553882393,16,1128.0386017352416,171.0429003029863
1191.6542553882393,17,1046.6811110355472,157.63129208882935
1191.6542553882393,18,1112.1212331577087,170.19030401055835
1191.6542553882393,19,1114.6253151819262,168.44483128590272
1191.6542553882393,20,1023.1499568662833,156.95240389928782
1191.6542553882393,21,980.2121670093337,140.30579695746377
1191.6542553882393,22,999.6095718316486,150.07624836763958
1191.6542553882393,23,963.8080800758872,138.33710512475122
1191.6542553882393,24,932.822582534933,140.25041176523914
1191.6542553882393,25,938.2956465302234,139.14270792074612
1191.6542553882393,26,936.8707365848074,138.7046614004239
1191.6542553882393,27,958.5918019718202,132.45620471398837
1191.6542553882393,28,880.0153192574666,139.60089451096823
1191.6542553882393,29,908.6293235677108,141.1416098583085
1191.6542553882393,30,872.3067075032902,128.60945136311267
1191.6542553882393,31,819.8267203616967,125.1201842529597
1191.6542553882393,32,828.0841490206445,123.44855845127026
1191.6542553882393,33,831.3871204842237,122.44155495627662
1191.6542553882393,34,840.8781284245388,133.08558189835938
1191.6542553882393,35,781.4196070626393,115.90694144334707
1191.6542553882393,36,772.6427324341905,116.01351597990056
1191.6542553882393,37,851.5918064416919,113.95083715432192
1191.6542553882393,38,832.4948243287167,131.0262597510974
1191.6542553882393,39,844.0501894337687,131.41395609666995
1191.6542553882393,40,785.2638429047776,118.18276934203269
1191.6542553882393,41,785.5189504568426,116.03197771064211
1191.6542553882393,42,790.2401185092044,117.67926759453587
1191.6542553882393,43,782.8856363174342,124.08464899227458
1191.6542553882393,44,741.7176551029359,110.28534443254507
1191.6542553882393,45,729.0403202705452,111.51304952685815
1191.6542553882393,46,796.2116492345167,116.09827210739586
1191.6542553882393,47,802.0841579494879,125.76550565933479
1191.6542553882393,48,689.5724966234278,105.21843851356874
1191.6542553882393,49,697.3474027743579,105.03549954531157
1191.6542553882393,50,764.3727162315553,118.71983787269596
1191.6542553882393,51,748.1070922786705,119.4465587282497
1191.6542553882393,52,694.9121326556316,104.06038449432606
1191.6542553882393,53,743.563828177091,104.7720002974549
1191.6542553882393,54,720.2156129760842,110.83164382857912
1191.6542553882393,55,662.0779445317847,99.12942404717387
1191.6542553882393,56,697.7460083244595,103.97143251893495
1191.6542553882393,57,679.9958933860382,108.35693273963224
1191.6542553882393,58,665.98511809236,99.1025706206407
1191.6542553882393,59,708.9413696800513,99.53222544517132
1191.6542553882393,60,679.297704296176,108.97456154989501
1191.6542553882393,61,662.7593502300638,98.5185085935444
1191.6542553882393,62,668.2273792078793,99.46173520052177
1191.6542553882393,63,642.4514464143588,104.05031445937611
1191.6542553882393,64,636.7954434508111,96.89723296660463
1191.6542553882393,65,643.0254384065051,93.57747811144226
1191.6542553882393,66,683.4029218774334,109.77009431094
1191.6542553882393,67,607.8608763613272,91.54668772987176
1191.6542553882393,68,679.2439974431097,93.9332860130067
1191.6542553882393,69,682.147524187008,107.3566426012719
1191.6542553882393,70,614.9871044275656,92.06025951231852
1191.6542553882393,71,636.664532996462,91.05661269564152
1191.6542553882393,72,616.6050233761887,97.23961415490247
1191.6542553882393,73,606.2093906295377,91.47284080690557
1191.6542553882393,74,613.3624721223091,100.44524194729888
1191.6542553882393,75,597.3376898386437,93.79901888034087
1191.6542553882393,76,592.0744182381436,86.69628756231907
1191.6542553882393,77,589.7750935912414,93.13775325196171
1191.6542553882393,78,583.1188004893335,86.88426154805121
1191.6542553882393,79,594.0212916617979,93.61440157292537
1191.6542553882393,80,570.578250298346,91.31843360433987
1191.6542553882393,81,562.6967696108625,83.77933410515415
1191.6542553882393,82,585.5020420941518,93.53719797164253
1191.6542553882393,83,558.9339332179029,83.80954421000396
1191.6542553882393,84,564.9625274745982,89.33128004088576
1191.6542553882393,85,597.5122371111092,82.5272930930454
1191.6542553882393,86,585.8142131775998,84.07136511870232
1191.6542553882393,87,589.9261441154905,94.99399636106665
1191.6542553882393,88,559.8268096501306,82.72198043541083
1191.6542553882393,89,567.728430407514,91.31843360433987
1191.6542553882393,90,555.3993509504752,82.86631760302659
1191.6542553882393,91,557.7490257721271,88.18665273490966
1191.6542553882393,92,565.5197360751613,89.05267574060419
1191.6542553882393,93,567.057094744185,83.58464676278872
1191.6542553882393,94,564.2207015666195,88.39476679054167
1191.6542553882393,95,555.751802173723,83.77262074852086
1191.6542553882393,96,569.9337680615502,91.1875231499907
1191.6542553882393,97,555.6544585025403,83.17513200815797
1191.6542553882393,98,564.5328726500676,91.76151514213707
1191.6542553882393,99,564.4221022656183,90.15030955014724
1191.6542553882393,100,586.4117019179627,83.64506697248834
1191.6542553882393,101,570.1687355437153,90.18051965499706
1191.6542553882393,102,566.6173698847044,84.09150518860218
1191.6542553882393,103,562.6900562542291,88.10273577699351
1191.6542553882393,104,558.0309867507253,81.76197043685023
1191.6542553882393,105,567.7586405123639,89.73072476056656
1191.6542553882393,106,567.2954189046668,87.8879083647282
1191.6542553882393,107,589.8791506190574,84.31640263581743
1191.6542553882393,108,562.3275349960315,89.11645262862045
1191.6542553882393,109,561.0654239489728,82.0842115552482
1191.6542553882393,110,564.3214019161189,91.72123500233732
1191.6542553882393,111,554.170806686583,83.67863375565479
1191.6542553882393,112,571.8168645971882,88.46861371350786
1191.6542553882393,113,564.7711968105494,89.556177488101
1191.6542553882393,114,580.7120621362988,84.41710298531679
1191.6542553882393,115,568.6414469096416,88.817708258439
1191.6542553882393,116,552.7341483670588,83.19527207805784
1191.6542553882393,117,562.2167646115822,89.41855367711854
1191.6542553882393,118,553.6303814776031,84.3667528105671
1191.6542553882393,119,566.2212818433402,90.09324601876428
1285.5098951932837,0,534.7730130825925,90.48238402125348
1285.5098951932837,1,528.3786632368731,84.10670381012007
1285.5098951932837,2,546.6251194389649,89.51778623430796
1285.5098951932837,3,532.1063669425528,84.06002972365496
1285.5098951932837,4,537.2156236075997,90.31746891574343
1285.5098951932837,5,530.572345300733,82.98652573495754
1285.5098951932837,6,558.4181052858149,82.47933399537006
1285.5098951932837,7,539.7080198248364,89.77604951274822
1285.5098951932837,8,529.5548502157937,83.7084182722845
1285.5098951932837,9,535.0966200820839,90.1681118390551
1285.5098951932837,10,533.6186073440222,84.96550700107801
1285.5098951932837,11,542.5769203395581,91.23850422198818
1285.5098951932837,12,537.520560972505,90.31746891574343
1285.5098951932837,13,560.8949434742299,83.19500332116834
1285.5098951932837,14,544.6087989036724,92.57027148912586
1285.5098951932837,15,537.7539314048306,83.97912797378211
1285.5098951932837,16,539.2132745083062,89.59557637841647
1285.5098951932837,17,532.3521837979357,83.86088695473718
1285.5098951932837,18,564.1185670460865,82.89006595626299
1285.5098951932837,19,537.0009228098602,91.17938371246572
1285.5098951932837,20,530.2954123877067,84.14093147352781
1285.5098951932837,21,538.808765758942,89.94718782978693
1285.5098951932837,22,531.0795370403205,83.35680682091404
1285.5098951932837,23,538.6376274419032,88.1642377268199
1285.5098951932837,24,541.0055594285662,90.57262058841934
1285.5098951932837,25,537.4116547707531,86.31283229703739
1285.5098951932837,26,536.926244271516,89.84761644532804
1285.5098951932837,27,536.7675523775347,84.07558775247666
1285.5098951932837,28,538.0806500100863,89.72626382051877
1285.5098951932837,29,534.1071294490237,83.17944529234664
1285.5098951932837,30,540.0471848531494,91.47809786584239
1285.5098951932837,31,548.4080695419319,91.91372267285004
1285.5098951932837,32,532.6726791916627,86.20081448952114
1285.5098951932837,33,539.714243036365,89.97208067590165
1285.5098951932837,34,532.7349113069496,83.14832923470324
1285.5098951932837,35,536.0145437825643,90.87444634756037
1285.5098951932837,36,535.2148611011288,83.45637820537293
1285.5098951932837,37,601.6134165063879,85.550488884774
1285.5098951932837,38,541.9234831290466,91.17316050093703
1285.5098951932837,39,534.4774105349802,84.21561001187197
1285.5098951932837,40,536.6399765411967,91.03624984730605
1285.5098951932837,41,534.595651554025,85.76830128827783
1285.5098951932837,42,536.3817132627564,90.00319673354505
1285.5098951932837,43,543.1930182808975,89.5053398112506
1285.5098951932837,44,532.2992864999419,83.3692532439714
1285.5098951932837,45,538.9270067779869,89.34975952303358
1285.5098951932837,46,531.8418804525838,84.0320252717759
1285.5098951932837,47,542.5458042819147,89.20040244634525
1285.5098951932837,48,531.0173049250337,83.80487805097906
1285.5098951932837,49,595.4991111794591,83.87644498355888
1285.5098951932837,50,541.8021305042374,90.60684825182709
1285.5098951932837,51,529.2156851874806,84.86282401085478
1285.5098951932837,52,539.0608058258535,89.42443806137776
1285.5098951932837,53,532.3055097114706,84.59211430935716
1285.5098951932837,54,549.789622501299,89.97830388743033
1285.5098951932837,55,536.7986684351781,89.87250929144277
1285.5098951932837,56,615.2671426003134,85.03085072212916
1285.5098951932837,57,536.8204496755285,90.56328577112632
1285.5098951932837,58,533.2016521716006,84.12848505047045
1285.5098951932837,59,535.8776331289333,88.6340901972353
1285.5098951932837,60,563.7887368350664,84.91572130884856
1285.5098951932837,61,544.14828125055,91.70213348087489
1285.5098951932837,62,537.2249584248927,89.23463010975298
1285.5098951932837,63,530.006033051623,84.24361446375104
1285.5098951932837,64,536.3910480800495,89.99697352201638
1285.5098951932837,65,524.8345442712894,84.35874387703164
1285.5098951932837,66,539.8293724496456,91.52788355807184
1285.5098951932837,67,533.8924286512841,84.00090921413249
1285.5098951932837,68,536.7426595314199,92.67295447934909
1285.5098951932837,69,1047.4100627576677,169.36470175304606
1285.5098951932837,70,533.6123841324935,89.48667017666456
1285.5098951932837,71,561.0100728875104,82.60690983170801
1285.5098951932837,72,534.8663612555227,90.56328577112632
1285.5098951932837,73,547.5803824086174,84.64812321311528
1285.5098951932837,74,534.822798774822,89.18795602328788
1285.5098951932837,75,531.2257825112445,83.66485579158373
1285.5098951932837,76,530.4852203393315,118.22857262187651
1285.5098951932837,77,794.0102241270813,130.46340648726283
1285.5098951932837,78,532.6695675858984,82.77493654298239
1285.5098951932837,79,535.435785110397,90.25523680045663
1285.5098951932837,80,525.9267178945728,83.68041382040543
1285.5098951932837,81,533.7741876322392,88.08022437118271
1285.5098951932837,82,530.0029214458588,88.39138494761674
1285.5098951932837,83,533.6963974881307,81.26269614151298
1285.5098951932837,84,531.8449920583482,89.68581294558234
1285.5098951932837,85,527.775011718591,83.82043607980076
1285.5098951932837,86,546.058807189855,89.64536207064592
1285.5098951932837,87,521.421112747808,83.0300882156583
1285.5098951932837,88,534.5645354963817,88.41627779373147
1285.5098951932837,89,527.628766247667,85.61894421158948
1285.5098951932837,90,530.4012069836942,116.6167608359482
1285.5098951932837,91,532.2308311731264,90.3143573099791
1285.5098951932837,92,551.653474354139,82.88073113896996
1285.5098951932837,93,527.2522619501818,89.95029943555127
1285.5098951932837,94,522.9924736587999,83.6088468878256
1285.5098951932837,95,526.2689945286503,88.56563487041981
1285.5098951932837,96,524.090870493612,84.54232861712772
1285.5098951932837,97,539.1510423930193,88.795893696981
1285.5098951932837,98,523.6583572923687,82.28019122645227
1285.5098951932837,99,533.4350226039261,88.94525077366933
1285.5098951932837,100,524.5296069063841,87.5014656990154
1285.5098951932837,101,527.3611681519337,80.51591075807129
1285.5098951932837,102,525.9578339522162,87.72861291981225
1285.5098951932837,103,524.7474193098878,84.0320252717759
1285.5098951932837,104,528.1203999584328,89.3590943403266
1285.5098951932837,105,521.8038402568219,82.8527266870909
1285.5098951932837,106,534.9814906688033,88.63097859147096
1285.5098951932837,107,522.9333531492774,82.59757501441499
1285.5098951932837,108,534.5023033810949,88.79900530274534
1285.5098951932837,109,530.9083987232817,88.51273757242602
1285.5098951932837,110,554.2361071385415,84.62323036700057
1285.5098951932837,111,538.7807613070629,91.06736590494947
1285.5098951932837,112,520.4471801435694,83.98535118531079
1285.5098951932837,113,537.676141260722,87.01605519977831
1285.5098951932837,114,524.2308927530073,82.17128502470035
1285.5098951932837,115,528.7427211113009,86.75156870980938
1386.757680063378,0,504.59572718430496,84.62329193275983
1386.757680063378,1,504.48035014165345,88.41054335779609
1386.757680063378,2,504.6822599662936,84.77039766214052
1386.757680063378,3,532.1362272652236,148.65466617828903
1386.757680063378,4,508.3772097572087,88.27497533268054
1386.757680063378,5,514.7344848073076,83.14646578682033
1386.757680063378,6,507.52918849371997,87.14428031469562
1386.757680063378,7,506.6898205084301,82.10807240295662
1386.757680063378,8,511.4173948310763,88.87493595446847
1386.757680063378,9,497.8115570763954,84.9694230607144
1386.757680063378,10,513.9037701002167,88.38169909713321
1386.757680063378,11,498.5816988360943,82.80898793706463
1386.757680063378,12,507.6532188145703,130.3847114744203
1386.757680063378,13,505.63988942030124,88.79128759854612
1386.757680063378,14,542.012502116194,83.57047641856468
1386.757680063378,15,506.43599101459677,88.66148842556315
1386.757680063378,16,506.5975188743089,82.50323877403808
1386.757680063378,17,511.15779648511034,87.77885404927899
1386.757680063378,18,1013.1604246358223,170.89647557543645
1386.757680063378,19,495.6828506394748,81.44176998164407
1386.757680063378,20,509.17619577757046,88.52880482651389
1386.757680063378,21,507.2984344084169,84.83385503559886
1386.757680063378,22,508.55027532118595,88.71340809475633
1386.757680063378,23,500.5142643005073,83.77815509533742
1386.757680063378,24,513.6557094585158,87.92019092652711
1386.757680063378,25,501.83244701280097,88.17978927249304
1386.757680063378,26,714.3858038375699,83.19261660388094
1386.757680063378,27,508.5560441733185,88.36439254073548
1386.757680063378,28,496.4789522337703,83.87045672945864
1386.757680063378,29,503.5515649483087,86.20972626921828
1386.757680063378,30,503.14486087296206,83.16665676928434
1386.757680063378,31,516.041129815336,88.54034253077904
1386.757680063378,32,507.24939916529,89.19510724782644
1386.757680063378,33,527.884583243515,83.20415430814609
1386.757680063378,34,504.72264193122163,88.34131713220518
1386.757680063378,35,499.6460520545546,83.16088791715177
1386.757680063378,36,502.03724126350744,88.15382943789645
1386.757680063378,37,504.5986116103713,85.37612713606102
1386.757680063378,38,509.26561298562535,88.52015154831503
1386.757680063378,39,502.04301011564,81.80809209206267
1386.757680063378,40,512.3461800244211,89.11722774403667
1386.757680063378,41,501.8266781606684,83.33683790719535
1386.757680063378,42,513.1220906362526,87.54809996397594
1386.757680063378,43,512.6807734481105,85.67033859482241
1386.757680063378,44,532.6727305135532,85.53188614364058
1386.757680063378,45,511.1779874675744,89.99409326818825
1386.757680063378,46,495.1492318172115,82.42535927024831
1386.757680063378,47,512.7096177087734,89.52970067151587
1386.757680063378,48,493.20512864853333,83.12339037829003
1386.757680063378,49,505.0572353549111,87.91730650046082
1386.757680063378,50,503.12178546443175,84.47330177731286
1386.757680063378,51,507.59553029324456,86.59335493603459
1386.757680063378,52,509.19638676003444,86.11454020903076
1386.757680063378,53,542.8287946929536,83.98294934604388
1386.757680063378,54,505.82449268854367,87.05486310664068
1386.757680063378,55,494.0589187641546,82.4513191048449
1386.757680063378,56,517.0997141816638,88.649950721298
1386.757680063378,57,499.48740862090875,83.22146086454381
1386.757680063378,58,515.1036913437924,87.56540652037367
1386.757680063378,59,502.4468297649203,82.96763137071046
1386.757680063378,60,511.4837366306009,86.33664101613495
1386.757680063378,61,497.3500489057893,82.88975186692069
1386.757680063378,62,506.1042820169736,103.54224250154338
1386.757680063378,63,507.8810884738071,87.72404995401952
1386.757680063378,64,537.2128171418906,83.11762152615745
1386.757680063378,65,503.82558542460606,87.44426062558958
1386.757680063378,66,495.965524393971,84.17909031855146
1386.757680063378,67,505.0283910942482,87.30580817440774
1386.757680063378,68,502.16127158435785,83.11185267402487
1386.757680063378,69,509.58866870504966,87.91153764832825
1386.757680063378,70,498.70284473087844,82.29556009726535
1386.757680063378,71,509.1588892211727,87.8509647009362
1386.757680063378,72,507.3157409648146,87.66636143269376
1386.757680063378,73,517.5929510389991,82.79745023279948
1386.757680063378,74,513.0384422803302,89.17491626536243
1386.757680063378,75,501.0478831227706,83.1781944735495
1386.757680063378,76,520.5494877569444,89.35951953360487
1386.757680063378,77,498.5326635929674,82.69649532047939
1386.757680063378,78,508.9656326747314,88.32401057580745
1386.757680063378,79,497.1625612114806,81.45619211197551
1386.757680063378,80,511.63949563818045,88.6009154781711
1386.757680063378,81,499.41818239531784,83.64258707022188
1386.757680063378,82,506.9667254107938,89.14030315256697
1386.757680063378,83,505.32548697907583,88.69898596442489
1386.757680063378,84,510.9126202694759,83.06570185696427
1386.757680063378,85,508.64257695530716,88.1163318990347
1386.757680063378,86,495.12904083474746,82.30998222759679
1386.757680063378,87,511.62507350784904,89.84121868667498
1386.757680063378,88,502.61124205069876,84.63771406309127
1386.757680063378,89,510.9356956780062,88.47688515732071
1386.757680063378,90,502.7006592587537,84.83385503559886
1386.757680063378,91,507.950314699398,87.86827125733393
1386.757680063378,92,507.4253491553336,87.5567532421748
1386.757680063378,93,537.6743253124968,81.170633931413
1386.757680063378,94,510.0271014671254,88.10767862083584
1386.757680063378,95,497.2087120285412,80.9254577157785
1386.757680063378,96,507.7310983183601,87.78173847534528
1386.757680063378,97,500.4940733180433,84.314658343667
1386.757680063378,98,508.83871792781474,86.42028937205731
1386.757680063378,99,504.3303599862065,82.50612320010438
1386.757680063378,100,509.3348392112163,88.71340809475633
1386.757680063378,101,500.61233478676115,82.11095682902291
1386.757680063378,102,513.5922520850575,89.3999014985329
1386.757680063378,103,510.1049809709152,88.51726712224874
1386.757680063378,104,508.2877925491537,82.08211256836003
1386.757680063378,105,516.199773248982,88.77109661608209
1386.757680063378,106,500.3729274232592,83.0339731702351
1386.757680063378,107,511.11453009411605,90.30272685728107
1386.757680063378,108,500.1162135033596,83.70027559154764
1386.757680063378,109,510.1857449007713,87.4615671819873
1386.757680063378,110,497.1481390811491,83.40317970671997
1386.757680063378,111,507.84647536101164,87.28273276587744
1495.9798212409826,0,485.21777479448434,84.99847270300637
1495.9798212409826,1,506.37314036201354,85.89420671022607
1495.9798212409826,2,488.6750406790666,87.56535224608372
1495.9798212409826,3,483.5225647629103,85.95035720023088
1495.9798212409826,4,493.24729486517316,89.03061265192372
1495.9798212409826,5,485.7124338730982,86.07602734452738
1495.9798212409826,6,487.8916076518566,87.15892965176315
1495.9798212409826,7,482.7926083928477,81.72302745272536
1495.9798212409826,8,494.52003930528235,87.28192596320227
1495.9798212409826,9,495.5788771168018,89.47714273910488
1495.9798212409826,10,511.65128642246634,84.12145552578826
1495.9798212409826,11,493.41574633518763,88.86483501476664
1495.9798212409826,12,485.8541470145389,85.03590636300957
1495.9798212409826,13,494.71522910387057,89.33008193194941
1495.9798212409826,14,483.2551814771731,83.93428722577221
1495.9798212409826,15,492.23123837937175,90.61352170348809
1495.9798212409826,16,485.8060180231062,84.39686031009761
1495.9798212409826,17,491.4424576864469,87.78995420610299
1495.9798212409826,18,492.3970160165288,89.53864089482444
1495.9798212409826,19,487.08411012893015,85.83538238736388
1495.9798212409826,20,493.76067077378866,89.52794556339495
1495.9798212409826,21,484.99584666732244,84.89419322156884
1495.9798212409826,22,489.86757013345465,89.08676314192853
1495.9798212409826,23,483.12683750001923,84.93964838014418
1495.9798212409826,24,491.6483428164646,90.59213104062911
1495.9798212409826,25,488.84883981479584,89.1375659662186
1495.9798212409826,26,487.8735592800693,81.08732369088511
1495.9798212409826,27,470.6674448428789,88.7137634583251
1495.9798212409826,28,466.0550831639118,81.2036354201808
1495.9798212409826,29,471.86665887941035,85.34072330875001
1495.9798212409826,30,464.39062221019753,81.15350105410508
1495.9798212409826,31,474.4074685521283,86.07067967881264
1495.9798212409826,32,465.9187176881858,81.6367963430751
1495.9798212409826,33,468.6981669434242,86.36747512598096
1495.9798212409826,34,452.6230838049023,78.4342130381575
1495.9798212409826,35,453.2086532006668,83.19497244070878
1495.9798212409826,36,487.6777010232668,87.72043455181131
1495.9798212409826,37,458.7595302125716,93.77131830804471
1495.9798212409826,38,450.8362949979633,83.35941316143717
1495.9798212409826,39,453.8543838357222,78.10533159670071
1495.9798212409826,40,449.3543231367647,82.59737079708609
1495.9798212409826,41,501.06290830727227,73.6794697595353
1495.9798212409826,42,435.38688874806644,79.31256713180429
1495.9798212409826,43,438.67770853727734,73.55914728095355
1495.9798212409826,44,436.74051663211117,79.48904010039085
1495.9798212409826,45,432.6435362364025,74.52172710960755
1495.9798212409826,46,459.3029867408325,78.32391743279089
1495.9798212409826,47,444.69784321565095,71.40336953969718
1495.9798212409826,48,423.20022704237806,77.36334297877991
1495.9798212409826,49,454.4299263582716,72.36594936835118
1495.9798212409826,50,421.1948523993489,76.15410206903331
